employee_id,leave_type,start_date,end_date,duration_days,status,department,location,worker_type
407,Annual Leave,2024-04-23 11:01:19.578836,2024-04-24 11:01:19.578836,2,Completed,Pack House Operations,Citrusdal Pack House,Contract
408,Family Responsibility,2025-01-29 11:01:19.578836,2025-01-29 11:01:19.578836,1,Completed,Maintenance,Citrusdal,Permanent
408,Annual Leave,2023-03-07 11:01:19.578836,2023-03-11 11:01:19.578836,5,Completed,Maintenance,Citrusdal,Permanent
408,Family Responsibility,2025-01-21 11:01:19.578836,2025-01-21 11:01:19.578836,1,Completed,Maintenance,Citrusdal,Permanent
408,Sick Leave,2024-05-10 11:01:19.578836,2024-05-12 11:01:19.578836,3,Completed,Maintenance,Citrusdal,Permanent
408,Sick Leave,2024-12-13 11:01:19.578836,2024-12-13 11:01:19.578836,1,Completed,Maintenance,Citrusdal,Permanent
408,Annual Leave,2023-06-15 11:01:19.578836,2023-06-17 11:01:19.578836,3,Completed,Maintenance,Citrusdal,Permanent
408,Sick Leave,2024-02-08 11:01:19.578836,2024-02-10 11:01:19.578836,3,Completed,Maintenance,Citrusdal,Permanent
408,Annual Leave,2023-10-07 11:01:19.578836,2023-10-10 11:01:19.578836,4,Completed,Maintenance,Citrusdal,Permanent
408,Annual Leave,2023-04-21 11:01:19.578836,2023-04-24 11:01:19.578836,4,Completed,Maintenance,Citrusdal,Permanent
408,Sick Leave,2024-08-24 11:01:19.578836,2024-08-25 11:01:19.578836,2,Completed,Maintenance,Citrusdal,Permanent
409,Annual Leave,2024-04-17 11:01:19.578836,2024-04-20 11:01:19.578836,4,Completed,Administration,Upington,Permanent
409,Family Responsibility,2023-06-01 11:01:19.578836,2023-06-02 11:01:19.578836,2,Completed,Administration,Upington,Permanent
409,Annual Leave,2023-09-02 11:01:19.578836,2023-09-04 11:01:19.578836,3,Completed,Administration,Upington,Permanent
409,Sick Leave,2023-10-28 11:01:19.578836,2023-10-30 11:01:19.578836,3,Completed,Administration,Upington,Permanent
409,Annual Leave,2023-05-15 11:01:19.578836,2023-05-16 11:01:19.578836,2,Completed,Administration,Upington,Permanent
409,Sick Leave,2023-05-07 11:01:19.578836,2023-05-07 11:01:19.578836,1,Completed,Administration,Upington,Permanent
409,Family Responsibility,2024-10-15 11:01:19.578836,2024-10-15 11:01:19.578836,1,Completed,Administration,Upington,Permanent
409,Annual Leave,2023-04-27 11:01:19.578836,2023-04-28 11:01:19.578836,2,Completed,Administration,Upington,Permanent
409,Annual Leave,2025-01-07 11:01:19.578836,2025-01-11 11:01:19.578836,5,Completed,Administration,Upington,Permanent
409,Sick Leave,2023-10-19 11:01:19.578836,2023-10-21 11:01:19.578836,3,Completed,Administration,Upington,Permanent
410,Annual Leave,2023-04-14 11:01:19.578836,2023-04-15 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
410,Annual Leave,2024-06-21 11:01:19.578836,2024-06-22 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
410,Annual Leave,2023-06-27 11:01:19.578836,2023-06-28 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
410,Family Responsibility,2023-03-08 11:01:19.578836,2023-03-09 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
410,Family Responsibility,2024-01-04 11:01:19.578836,2024-01-04 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
410,Sick Leave,2025-01-02 11:01:19.578836,2025-01-03 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
410,Sick Leave,2024-09-23 11:01:19.578836,2024-09-23 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
410,Sick Leave,2024-07-28 11:01:19.578836,2024-07-29 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
410,Annual Leave,2023-11-28 11:01:19.578836,2023-11-30 11:01:19.578836,3,Completed,Maintenance,Ceres,Permanent
410,Annual Leave,2024-07-07 11:01:19.578836,2024-07-07 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
411,Annual Leave,2024-10-26 11:01:19.578836,2024-10-28 11:01:19.578836,3,Completed,Logistics,Citrusdal Pack House,Permanent
411,Family Responsibility,2023-08-17 11:01:19.578836,2023-08-17 11:01:19.578836,1,Completed,Logistics,Citrusdal Pack House,Permanent
411,Sick Leave,2025-02-26 11:01:19.578836,2025-02-26 11:01:19.578836,1,Completed,Logistics,Citrusdal Pack House,Permanent
411,Annual Leave,2024-10-14 11:01:19.578836,2024-10-15 11:01:19.578836,2,Completed,Logistics,Citrusdal Pack House,Permanent
411,Sick Leave,2024-04-07 11:01:19.578836,2024-04-08 11:01:19.578836,2,Completed,Logistics,Citrusdal Pack House,Permanent
411,Annual Leave,2024-07-21 11:01:19.578836,2024-07-21 11:01:19.578836,1,Completed,Logistics,Citrusdal Pack House,Permanent
411,Sick Leave,2024-01-07 11:01:19.578836,2024-01-09 11:01:19.578836,3,Completed,Logistics,Citrusdal Pack House,Permanent
411,Annual Leave,2024-12-24 11:01:19.578836,2024-12-27 11:01:19.578836,4,Completed,Logistics,Citrusdal Pack House,Permanent
411,Annual Leave,2024-02-03 11:01:19.578836,2024-02-07 11:01:19.578836,5,Completed,Logistics,Citrusdal Pack House,Permanent
411,Sick Leave,2023-09-09 11:01:19.578836,2023-09-11 11:01:19.578836,3,Completed,Logistics,Citrusdal Pack House,Permanent
412,Sick Leave,2024-12-31 11:01:19.452190,2025-01-01 11:01:19.452190,2,Completed,Pack House Operations,Ceres Pack House,Seasonal
413,Annual Leave,2023-07-13 11:01:19.578836,2023-07-14 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
413,Annual Leave,2023-07-29 11:01:19.578836,2023-07-30 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
413,Sick Leave,2024-07-03 11:01:19.578836,2024-07-04 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
413,Sick Leave,2024-02-16 11:01:19.578836,2024-02-17 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
413,Family Responsibility,2024-07-02 11:01:19.578836,2024-07-03 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
413,Annual Leave,2024-01-06 11:01:19.578836,2024-01-10 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
413,Maternity/Paternity,2024-08-08 11:01:19.578836,2024-08-12 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
413,Sick Leave,2023-04-06 11:01:19.578836,2023-04-08 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
413,Sick Leave,2025-02-27 11:01:19.578836,2025-03-01 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
413,Sick Leave,2024-06-12 11:01:19.578836,2024-06-12 11:01:19.578836,1,Completed,Cattle Farming,Dullstroom,Permanent
414,Annual Leave,2023-11-14 11:01:19.578836,2023-11-16 11:01:19.578836,3,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Annual Leave,2023-09-13 11:01:19.578836,2023-09-14 11:01:19.578836,2,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Sick Leave,2024-01-24 11:01:19.578836,2024-01-26 11:01:19.578836,3,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Annual Leave,2025-02-14 11:01:19.578836,2025-02-18 11:01:19.578836,5,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Sick Leave,2024-05-25 11:01:19.578836,2024-05-27 11:01:19.578836,3,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Annual Leave,2024-07-05 11:01:19.578836,2024-07-08 11:01:19.578836,4,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Annual Leave,2023-09-18 11:01:19.578836,2023-09-22 11:01:19.578836,5,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Annual Leave,2024-07-19 11:01:19.578836,2024-07-20 11:01:19.578836,2,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Sick Leave,2023-06-18 11:01:19.578836,2023-06-18 11:01:19.578836,1,Completed,Pack House Operations,Ceres Pack House,Permanent
414,Annual Leave,2023-09-18 11:01:19.578836,2023-09-18 11:01:19.578836,1,Completed,Pack House Operations,Ceres Pack House,Permanent
415,Sick Leave,2025-01-14 11:01:19.452190,2025-01-15 11:01:19.452190,2,Completed,Pack House Operations,Ceres Pack House,Seasonal
416,Annual Leave,2024-10-25 11:01:19.578836,2024-10-26 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
416,Sick Leave,2023-07-14 11:01:19.578836,2023-07-14 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
416,Annual Leave,2024-02-08 11:01:19.578836,2024-02-08 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
416,Annual Leave,2024-11-25 11:01:19.578836,2024-11-28 11:01:19.578836,4,Completed,Logistics,Upington,Permanent
416,Sick Leave,2024-01-04 11:01:19.578836,2024-01-05 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
416,Annual Leave,2025-01-06 11:01:19.578836,2025-01-08 11:01:19.578836,3,Completed,Logistics,Upington,Permanent
416,Annual Leave,2025-02-26 11:01:19.578836,2025-02-26 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
416,Family Responsibility,2024-03-29 11:01:19.578836,2024-03-29 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
416,Annual Leave,2024-11-15 11:01:19.578836,2024-11-15 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
416,Annual Leave,2023-06-25 11:01:19.578836,2023-06-29 11:01:19.578836,5,Completed,Logistics,Upington,Permanent
417,Annual Leave,2024-03-18 11:01:19.578836,2024-03-19 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2023-10-01 11:01:19.578836,2023-10-02 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2023-12-07 11:01:19.578836,2023-12-07 11:01:19.578836,1,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2024-07-11 11:01:19.578836,2024-07-13 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Sick Leave,2025-01-09 11:01:19.578836,2025-01-11 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2023-04-03 11:01:19.578836,2023-04-07 11:01:19.578836,5,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Sick Leave,2023-12-20 11:01:19.578836,2023-12-22 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2025-02-07 11:01:19.578836,2025-02-09 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2024-05-07 11:01:19.578836,2024-05-09 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
417,Annual Leave,2023-06-02 11:01:19.578836,2023-06-03 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Sick Leave,2023-07-01 11:01:19.578836,2023-07-02 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Sick Leave,2023-12-07 11:01:19.578836,2023-12-08 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Sick Leave,2025-02-26 11:01:19.578836,2025-02-27 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Annual Leave,2023-10-17 11:01:19.578836,2023-10-21 11:01:19.578836,5,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Sick Leave,2023-10-03 11:01:19.578836,2023-10-03 11:01:19.578836,1,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Sick Leave,2025-01-28 11:01:19.578836,2025-01-30 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Annual Leave,2024-04-20 11:01:19.578836,2024-04-24 11:01:19.578836,5,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Annual Leave,2024-11-06 11:01:19.578836,2024-11-06 11:01:19.578836,1,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Annual Leave,2023-11-08 11:01:19.578836,2023-11-10 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
418,Sick Leave,2024-11-23 11:01:19.578836,2024-11-25 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
419,Annual Leave,2025-01-10 11:01:19.452190,2025-01-10 11:01:19.452190,1,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
420,Sick Leave,2024-08-12 11:01:19.578836,2024-08-14 11:01:19.578836,3,Completed,Logistics,Upington,Permanent
420,Annual Leave,2024-05-28 11:01:19.578836,2024-06-01 11:01:19.578836,5,Completed,Logistics,Upington,Permanent
420,Annual Leave,2024-07-14 11:01:19.578836,2024-07-15 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
420,Annual Leave,2023-07-17 11:01:19.578836,2023-07-21 11:01:19.578836,5,Completed,Logistics,Upington,Permanent
420,Annual Leave,2023-11-24 11:01:19.578836,2023-11-25 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
420,Annual Leave,2023-03-13 11:01:19.578836,2023-03-13 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
420,Annual Leave,2024-06-13 11:01:19.578836,2024-06-16 11:01:19.578836,4,Completed,Logistics,Upington,Permanent
420,Sick Leave,2024-11-29 11:01:19.578836,2024-11-30 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
420,Annual Leave,2024-06-30 11:01:19.578836,2024-07-01 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
420,Annual Leave,2023-03-23 11:01:19.578836,2023-03-23 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
421,Annual Leave,2024-12-23 11:01:19.452190,2024-12-23 11:01:19.452190,1,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
422,Sick Leave,2025-02-14 11:01:19.452190,2025-02-15 11:01:19.452190,2,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
423,Annual Leave,2024-11-26 11:01:19.452190,2024-11-30 11:01:19.452190,5,Completed,Pack House Operations,Ceres,Seasonal
424,Annual Leave,2024-04-05 11:01:19.578836,2024-04-07 11:01:19.578836,3,Completed,Logistics,Citrusdal Pack House,Contract
424,Annual Leave,2024-09-20 11:01:19.578836,2024-09-20 11:01:19.578836,1,Completed,Logistics,Citrusdal Pack House,Contract
424,Annual Leave,2024-11-15 11:01:19.578836,2024-11-16 11:01:19.578836,2,Completed,Logistics,Citrusdal Pack House,Contract
424,Unpaid Leave,2024-08-28 11:01:19.578836,2024-08-30 11:01:19.578836,3,Completed,Logistics,Citrusdal Pack House,Contract
424,Annual Leave,2023-07-21 11:01:19.578836,2023-07-24 11:01:19.578836,4,Completed,Logistics,Citrusdal Pack House,Contract
424,Annual Leave,2024-12-05 11:01:19.578836,2024-12-05 11:01:19.578836,1,Completed,Logistics,Citrusdal Pack House,Contract
424,Annual Leave,2024-05-01 11:01:19.578836,2024-05-02 11:01:19.578836,2,Completed,Logistics,Citrusdal Pack House,Contract
424,Annual Leave,2023-07-29 11:01:19.578836,2023-07-30 11:01:19.578836,2,Completed,Logistics,Citrusdal Pack House,Contract
425,Sick Leave,2024-12-04 11:01:19.452190,2024-12-04 11:01:19.452190,1,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
426,Annual Leave,2024-11-01 11:01:19.452190,2024-11-02 11:01:19.452190,2,Completed,Pack House Operations,Ceres Pack House,Permanent
426,Annual Leave,2025-01-23 11:01:19.452190,2025-01-24 11:01:19.452190,2,Completed,Pack House Operations,Ceres Pack House,Permanent
427,Sick Leave,2024-09-19 11:01:19.452190,2024-09-19 11:01:19.452190,1,Completed,Citrus Production,Citrusdal,Seasonal
428,Annual Leave,2024-10-01 11:01:19.452190,2024-10-05 11:01:19.452190,5,Completed,Grape Production,Upington,Seasonal
429,Family Responsibility,2025-01-13 11:01:19.452190,2025-01-14 11:01:19.452190,2,Completed,Grape Production,Upington,Seasonal
430,Sick Leave,2025-02-21 11:01:19.452190,2025-02-22 11:01:19.452190,2,Completed,Grape Production,Upington,Seasonal
431,Annual Leave,2023-04-20 11:01:19.578836,2023-04-21 11:01:19.578836,2,Completed,Logistics,Upington,Contract
431,Annual Leave,2023-12-13 11:01:19.578836,2023-12-16 11:01:19.578836,4,Completed,Logistics,Upington,Contract
431,Annual Leave,2024-02-28 11:01:19.578836,2024-02-28 11:01:19.578836,1,Completed,Logistics,Upington,Contract
431,Annual Leave,2023-06-30 11:01:19.578836,2023-06-30 11:01:19.578836,1,Completed,Logistics,Upington,Contract
431,Annual Leave,2024-05-10 11:01:19.578836,2024-05-12 11:01:19.578836,3,Completed,Logistics,Upington,Contract
431,Annual Leave,2024-02-04 11:01:19.578836,2024-02-04 11:01:19.578836,1,Completed,Logistics,Upington,Contract
431,Family Responsibility,2024-02-19 11:01:19.578836,2024-02-21 11:01:19.578836,3,Completed,Logistics,Upington,Contract
431,Annual Leave,2024-09-19 11:01:19.578836,2024-09-21 11:01:19.578836,3,Completed,Logistics,Upington,Contract
432,Sick Leave,2024-11-21 11:01:19.452190,2024-11-22 11:01:19.452190,2,Completed,Maintenance,Dullstroom,Seasonal
433,Sick Leave,2025-01-28 11:01:19.452190,2025-01-30 11:01:19.452190,3,Completed,Pack House Operations,Ceres,Seasonal
434,Sick Leave,2025-02-13 11:01:19.452190,2025-02-13 11:01:19.452190,1,Completed,Grape Production,Upington,Seasonal
435,Annual Leave,2025-01-28 11:01:19.452190,2025-01-28 11:01:19.452190,1,Completed,Maize Production,Graaff-Reinet,Seasonal
436,Annual Leave,2025-01-26 11:01:19.452190,2025-01-26 11:01:19.452190,1,Completed,Logistics,Ceres Pack House,Contract
436,Sick Leave,2024-11-13 11:01:19.452190,2024-11-14 11:01:19.452190,2,Completed,Logistics,Ceres Pack House,Contract
436,Sick Leave,2024-11-13 11:01:19.452190,2024-11-15 11:01:19.452190,3,Completed,Logistics,Ceres Pack House,Contract
437,Family Responsibility,2024-04-14 11:01:19.578836,2024-04-14 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
437,Sick Leave,2024-05-23 11:01:19.578836,2024-05-24 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
437,Annual Leave,2023-11-15 11:01:19.578836,2023-11-16 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
437,Annual Leave,2025-02-28 11:01:19.578836,2025-03-01 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
437,Annual Leave,2024-06-02 11:01:19.578836,2024-06-02 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
437,Sick Leave,2023-04-14 11:01:19.578836,2023-04-14 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
437,Annual Leave,2024-05-14 11:01:19.578836,2024-05-15 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
437,Sick Leave,2023-07-22 11:01:19.578836,2023-07-22 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
437,Family Responsibility,2024-05-19 11:01:19.578836,2024-05-20 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
437,Sick Leave,2023-05-22 11:01:19.578836,2023-05-23 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
438,Annual Leave,2023-03-26 11:01:19.578836,2023-03-26 11:01:19.578836,1,Completed,Cattle Farming,Dullstroom,Permanent
438,Annual Leave,2024-05-20 11:01:19.578836,2024-05-22 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
438,Family Responsibility,2024-06-03 11:01:19.578836,2024-06-04 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
438,Annual Leave,2024-09-02 11:01:19.578836,2024-09-06 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
438,Annual Leave,2023-07-08 11:01:19.578836,2023-07-12 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
438,Annual Leave,2024-11-21 11:01:19.578836,2024-11-24 11:01:19.578836,4,Completed,Cattle Farming,Dullstroom,Permanent
438,Annual Leave,2024-04-19 11:01:19.578836,2024-04-19 11:01:19.578836,1,Completed,Cattle Farming,Dullstroom,Permanent
438,Annual Leave,2024-04-08 11:01:19.578836,2024-04-09 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
438,Family Responsibility,2024-12-27 11:01:19.578836,2024-12-29 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
438,Maternity/Paternity,2024-08-30 11:01:19.578836,2024-09-03 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
439,Maternity/Paternity,2023-04-12 11:01:19.578836,2023-06-03 11:01:19.578836,53,Completed,Maintenance,Dullstroom,Permanent
439,Annual Leave,2023-06-26 11:01:19.578836,2023-06-27 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
439,Family Responsibility,2023-06-27 11:01:19.578836,2023-06-28 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
439,Unpaid Leave,2023-05-26 11:01:19.578836,2023-05-30 11:01:19.578836,5,Completed,Maintenance,Dullstroom,Permanent
439,Family Responsibility,2024-10-28 11:01:19.578836,2024-10-28 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
439,Sick Leave,2023-07-28 11:01:19.578836,2023-07-30 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
439,Sick Leave,2024-07-22 11:01:19.578836,2024-07-24 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
439,Annual Leave,2023-08-03 11:01:19.578836,2023-08-07 11:01:19.578836,5,Completed,Maintenance,Dullstroom,Permanent
439,Family Responsibility,2024-02-21 11:01:19.578836,2024-02-21 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
439,Annual Leave,2024-12-27 11:01:19.578836,2024-12-30 11:01:19.578836,4,Completed,Maintenance,Dullstroom,Permanent
440,Annual Leave,2024-10-14 11:01:19.578836,2024-10-14 11:01:19.578836,1,Completed,Cattle Farming,Dullstroom,Permanent
440,Unpaid Leave,2023-11-26 11:01:19.578836,2023-11-30 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
440,Annual Leave,2023-11-02 11:01:19.578836,2023-11-04 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
440,Annual Leave,2024-06-18 11:01:19.578836,2024-06-22 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
440,Maternity/Paternity,2024-03-22 11:01:19.578836,2024-03-31 11:01:19.578836,10,Completed,Cattle Farming,Dullstroom,Permanent
440,Unpaid Leave,2023-03-29 11:01:19.578836,2023-03-30 11:01:19.578836,2,Completed,Cattle Farming,Dullstroom,Permanent
440,Annual Leave,2023-03-26 11:01:19.578836,2023-03-29 11:01:19.578836,4,Completed,Cattle Farming,Dullstroom,Permanent
440,Family Responsibility,2024-02-02 11:01:19.578836,2024-02-04 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
440,Annual Leave,2024-03-10 11:01:19.578836,2024-03-14 11:01:19.578836,5,Completed,Cattle Farming,Dullstroom,Permanent
440,Annual Leave,2023-11-10 11:01:19.578836,2023-11-12 11:01:19.578836,3,Completed,Cattle Farming,Dullstroom,Permanent
441,Annual Leave,2024-12-17 11:01:19.452190,2024-12-21 11:01:19.452190,5,Completed,Maize Production,Graaff-Reinet,Seasonal
442,Annual Leave,2025-02-12 11:01:19.452190,2025-02-15 11:01:19.452190,4,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
443,Annual Leave,2024-01-21 11:01:19.578836,2024-01-21 11:01:19.578836,1,Completed,Logistics,Citrusdal,Permanent
443,Annual Leave,2024-10-05 11:01:19.578836,2024-10-08 11:01:19.578836,4,Completed,Logistics,Citrusdal,Permanent
443,Family Responsibility,2023-04-08 11:01:19.578836,2023-04-09 11:01:19.578836,2,Completed,Logistics,Citrusdal,Permanent
443,Sick Leave,2024-11-12 11:01:19.578836,2024-11-12 11:01:19.578836,1,Completed,Logistics,Citrusdal,Permanent
443,Family Responsibility,2023-03-12 11:01:19.578836,2023-03-14 11:01:19.578836,3,Completed,Logistics,Citrusdal,Permanent
443,Sick Leave,2023-11-27 11:01:19.578836,2023-11-28 11:01:19.578836,2,Completed,Logistics,Citrusdal,Permanent
443,Annual Leave,2023-03-12 11:01:19.578836,2023-03-15 11:01:19.578836,4,Completed,Logistics,Citrusdal,Permanent
443,Family Responsibility,2023-04-01 11:01:19.578836,2023-04-02 11:01:19.578836,2,Completed,Logistics,Citrusdal,Permanent
443,Family Responsibility,2023-04-19 11:01:19.578836,2023-04-19 11:01:19.578836,1,Completed,Logistics,Citrusdal,Permanent
443,Annual Leave,2023-05-04 11:01:19.578836,2023-05-04 11:01:19.578836,1,Completed,Logistics,Citrusdal,Permanent
444,Annual Leave,2024-05-27 11:01:19.452190,2024-05-30 11:01:19.452190,4,Completed,Administration,Dullstroom,Permanent
444,Sick Leave,2024-11-16 11:01:19.452190,2024-11-16 11:01:19.452190,1,Completed,Administration,Dullstroom,Permanent
444,Sick Leave,2024-07-24 11:01:19.452190,2024-07-24 11:01:19.452190,1,Completed,Administration,Dullstroom,Permanent
444,Family Responsibility,2025-01-27 11:01:19.452190,2025-01-27 11:01:19.452190,1,Completed,Administration,Dullstroom,Permanent
445,Annual Leave,2023-05-11 11:01:19.578836,2023-05-13 11:01:19.578836,3,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2023-05-05 11:01:19.578836,2023-05-05 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2023-12-07 11:01:19.578836,2023-12-07 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
445,Sick Leave,2024-11-17 11:01:19.578836,2024-11-17 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2023-09-04 11:01:19.578836,2023-09-08 11:01:19.578836,5,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2024-07-11 11:01:19.578836,2024-07-13 11:01:19.578836,3,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2024-12-01 11:01:19.578836,2024-12-04 11:01:19.578836,4,Completed,Maintenance,Upington,Permanent
445,Sick Leave,2024-01-29 11:01:19.578836,2024-01-30 11:01:19.578836,2,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2023-11-16 11:01:19.578836,2023-11-17 11:01:19.578836,2,Completed,Maintenance,Upington,Permanent
445,Annual Leave,2023-05-31 11:01:19.578836,2023-06-01 11:01:19.578836,2,Completed,Maintenance,Upington,Permanent
446,Sick Leave,2024-12-19 11:01:19.452190,2024-12-21 11:01:19.452190,3,Completed,Citrus Production,Citrusdal,Seasonal
447,Family Responsibility,2025-02-28 11:01:19.452190,2025-03-01 11:01:19.452190,2,Completed,Grape Production,Upington,Seasonal
448,Annual Leave,2025-01-31 11:01:19.452190,2025-02-03 11:01:19.452190,4,Completed,Maize Production,Graaff-Reinet,Seasonal
449,Annual Leave,2025-02-27 11:01:19.452190,2025-02-27 11:01:19.452190,1,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
450,Family Responsibility,2024-08-07 11:01:19.578836,2024-08-08 11:01:19.578836,2,Completed,Administration,Graaff-Reinet,Permanent
450,Annual Leave,2024-05-16 11:01:19.578836,2024-05-20 11:01:19.578836,5,Completed,Administration,Graaff-Reinet,Permanent
450,Sick Leave,2023-04-07 11:01:19.578836,2023-04-09 11:01:19.578836,3,Completed,Administration,Graaff-Reinet,Permanent
450,Sick Leave,2024-07-10 11:01:19.578836,2024-07-12 11:01:19.578836,3,Completed,Administration,Graaff-Reinet,Permanent
450,Annual Leave,2024-05-27 11:01:19.578836,2024-05-30 11:01:19.578836,4,Completed,Administration,Graaff-Reinet,Permanent
450,Sick Leave,2023-08-21 11:01:19.578836,2023-08-22 11:01:19.578836,2,Completed,Administration,Graaff-Reinet,Permanent
