employee_id,month,base_salary,overtime_hours,overtime_pay,gross_pay,tax_deduction,benefits_deduction,net_pay,department,location,worker_type
413,2023-12,9239,0,0.0,9239.0,1663.02,461.95000000000005,7114.03,Cattle Farming,Dullstroom,Permanent
414,2023-12,9154,13,1115.64375,10269.64375,1848.5358749999998,457.70000000000005,7963.407875,Pack House Operations,Ceres Pack House,Permanent
416,2023-12,6667,0,0.0,6667.0,1200.06,333.35,5133.59,Logistics,Upington,Permanent
417,2023-12,3756,0,0.0,3756.0,676.0799999999999,187.8,2892.12,Maintenance,Citrusdal Pack House,Permanent
418,2023-12,10818,0,0.0,10818.0,1947.24,540.9,8329.86,Maintenance,Citrusdal Pack House,Permanent
420,2023-12,6510,0,0.0,6510.0,1171.8,325.5,5012.7,Logistics,Upington,Permanent
424,2023-12,5793,0,0.0,5793.0,1042.74,289.65000000000003,4460.610000000001,Logistics,Citrusdal Pack House,Contract
431,2023-12,5245,0,0.0,5245.0,944.0999999999999,262.25,4038.6499999999996,Logistics,Upington,Contract
437,2023-12,14443,0,0.0,14443.0,2599.74,722.1500000000001,11121.11,Logistics,Upington,Permanent
438,2023-12,11041,0,0.0,11041.0,1987.3799999999999,552.0500000000001,8501.570000000002,Cattle Farming,Dullstroom,Permanent
439,2023-12,15960,0,0.0,15960.0,2872.7999999999997,798.0,12289.2,Maintenance,Dullstroom,Permanent
440,2023-12,5280,0,0.0,5280.0,950.4,264.0,4065.6000000000004,Cattle Farming,Dullstroom,Permanent
443,2023-12,6627,0,0.0,6627.0,1192.86,331.35,5102.79,Logistics,Citrusdal,Permanent
445,2023-12,9876,0,0.0,9876.0,1777.6799999999998,493.8,7604.5199999999995,Maintenance,Upington,Permanent
450,2023-12,32246,0,0.0,32246.0,5804.28,1612.3000000000002,24829.420000000002,Administration,Graaff-Reinet,Permanent
451,2023-12,6268,0,0.0,6268.0,1128.24,313.40000000000003,4826.360000000001,Administration,Graaff-Reinet,Permanent
452,2023-12,6452,0,0.0,6452.0,1161.36,322.6,4968.04,Maintenance,Dullstroom,Permanent
455,2023-12,6828,0,0.0,6828.0,1229.04,341.40000000000003,5257.56,Logistics,Ceres,Permanent
457,2023-12,41015,0,0.0,41015.0,7382.7,2050.75,31581.550000000003,Administration,Graaff-Reinet,Permanent
460,2023-12,8941,0,0.0,8941.0,1609.3799999999999,447.05,6884.57,Logistics,Upington,Permanent
461,2023-12,3742,0,0.0,3742.0,673.56,187.10000000000002,2881.34,Administration,Citrusdal Pack House,Permanent
462,2023-12,15312,0,0.0,15312.0,2756.16,765.6,11790.24,Maintenance,Upington,Permanent
464,2023-12,13521,0,0.0,13521.0,2433.7799999999997,676.0500000000001,10411.170000000002,Maintenance,Dullstroom,Permanent
465,2023-12,11424,0,0.0,11424.0,2056.3199999999997,571.2,8796.48,Logistics,Graaff-Reinet,Permanent
466,2023-12,11834,0,0.0,11834.0,2130.12,591.7,9112.18,Maintenance,Dullstroom,Contract
469,2023-12,40532,0,0.0,40532.0,7295.759999999999,2026.6000000000001,31209.64,Administration,Citrusdal,Permanent
470,2023-12,12097,0,0.0,12097.0,2177.46,604.85,9314.69,Maintenance,Dullstroom,Permanent
472,2023-12,15882,17,2531.1937500000004,18413.19375,3314.3748749999995,794.1,14304.718874999999,Pack House Operations,Ceres,Permanent
475,2023-12,5725,7,375.703125,6100.703125,1098.1265624999999,286.25,4716.3265625,Pack House Operations,Ceres,Contract
476,2023-12,18199,0,0.0,18199.0,3275.8199999999997,909.95,14013.23,Administration,Upington,Contract
482,2023-12,5470,30,1538.4375,7008.4375,1261.51875,273.5,5473.41875,Grape Production,Upington,Permanent
485,2023-12,6062,0,0.0,6062.0,1091.1599999999999,303.1,4667.74,Administration,Upington,Permanent
486,2023-12,12649,0,0.0,12649.0,2276.8199999999997,632.45,9739.73,Logistics,Citrusdal,Contract
489,2023-12,15001,0,0.0,15001.0,2700.18,750.0500000000001,11550.77,Logistics,Citrusdal Pack House,Permanent
490,2023-12,11320,12,1273.5,12593.5,2266.83,566.0,9760.67,Citrus Production,Citrusdal,Permanent
492,2023-12,16940,0,0.0,16940.0,3049.2,847.0,13043.8,Logistics,Ceres Pack House,Permanent
494,2023-12,32294,0,0.0,32294.0,5812.92,1614.7,24866.38,Administration,Upington,Permanent
495,2023-12,6408,0,0.0,6408.0,1153.44,320.40000000000003,4934.16,Administration,Ceres Pack House,Permanent
499,2023-12,6769,0,0.0,6769.0,1218.4199999999998,338.45000000000005,5212.13,Logistics,Ceres,Permanent
505,2023-12,4689,0,0.0,4689.0,844.02,234.45000000000002,3610.53,Administration,Graaff-Reinet,Permanent
507,2023-12,8637,0,0.0,8637.0,1554.6599999999999,431.85,6650.49,Logistics,Citrusdal Pack House,Permanent
508,2023-12,13589,0,0.0,13589.0,2446.02,679.45,10463.529999999999,Cattle Farming,Dullstroom,Permanent
513,2023-12,5604,8,420.29999999999995,6024.3,1084.374,280.2,4659.726000000001,Pack House Operations,Ceres Pack House,Permanent
515,2023-12,9520,0,0.0,9520.0,1713.6,476.0,7330.4,Maintenance,Upington,Contract
519,2023-12,7448,0,0.0,7448.0,1340.6399999999999,372.40000000000003,5734.960000000001,Administration,Graaff-Reinet,Permanent
524,2023-12,11639,0,0.0,11639.0,2095.02,581.95,8962.029999999999,Maintenance,Upington,Contract
525,2023-12,6324,0,0.0,6324.0,1138.32,316.20000000000005,4869.4800000000005,Maintenance,Ceres Pack House,Permanent
532,2023-12,4643,0,0.0,4643.0,835.74,232.15,3575.11,Cattle Farming,Dullstroom,Permanent
533,2023-12,45589,0,0.0,45589.0,8206.02,2279.4500000000003,35103.53,Administration,Citrusdal,Permanent
535,2023-12,4972,0,0.0,4972.0,894.9599999999999,248.60000000000002,3828.44,Administration,Upington,Permanent
537,2023-12,4278,0,0.0,4278.0,770.04,213.9,3294.06,Administration,Ceres,Permanent
538,2023-12,5798,0,0.0,5798.0,1043.6399999999999,289.90000000000003,4464.460000000001,Administration,Ceres Pack House,Permanent
546,2023-12,7233,1,67.80937499999999,7300.809375,1314.1456875,361.65000000000003,5625.013687500001,Grape Production,Upington,Permanent
551,2023-12,4670,0,0.0,4670.0,840.6,233.5,3595.9,Maintenance,Citrusdal Pack House,Contract
553,2023-12,9815,0,0.0,9815.0,1766.7,490.75,7557.55,Maintenance,Ceres Pack House,Permanent
555,2023-12,3883,0,0.0,3883.0,698.9399999999999,194.15,2989.91,Administration,Ceres,Permanent
556,2023-12,7070,0,0.0,7070.0,1272.6,353.5,5443.9,Logistics,Citrusdal Pack House,Permanent
557,2023-12,4957,0,0.0,4957.0,892.26,247.85000000000002,3816.89,Maintenance,Ceres,Permanent
558,2023-12,13924,0,0.0,13924.0,2506.3199999999997,696.2,10721.48,Cattle Farming,Dullstroom,Permanent
559,2023-12,4821,0,0.0,4821.0,867.78,241.05,3712.17,Logistics,Citrusdal,Permanent
560,2023-12,4663,0,0.0,4663.0,839.3399999999999,233.15,3590.5099999999998,Administration,Citrusdal,Permanent
564,2023-12,3954,0,0.0,3954.0,711.72,197.70000000000002,3044.58,Administration,Ceres,Permanent
567,2023-12,7163,9,604.378125,7767.378125,1398.1280625,358.15000000000003,6011.100062500001,Grape Production,Upington,Permanent
572,2023-12,5776,0,0.0,5776.0,1039.68,288.8,4447.5199999999995,Administration,Ceres,Permanent
575,2023-12,8146,25,1909.21875,10055.21875,1809.939375,407.3,7837.979375,Citrus Production,Citrusdal,Permanent
576,2023-12,26906,0,0.0,26906.0,4843.08,1345.3000000000002,20717.62,Administration,Dullstroom,Permanent
580,2023-12,13610,14,1786.3125,15396.3125,2771.33625,680.5,11944.47625,Pack House Operations,Ceres Pack House,Contract
581,2023-12,6082,0,0.0,6082.0,1094.76,304.1,4683.139999999999,Maintenance,Ceres Pack House,Permanent
585,2023-12,16083,0,0.0,16083.0,2894.94,804.1500000000001,12383.91,Logistics,Ceres Pack House,Permanent
586,2023-12,4604,0,0.0,4604.0,828.7199999999999,230.20000000000002,3545.0800000000004,Administration,Citrusdal Pack House,Permanent
587,2023-12,4287,0,0.0,4287.0,771.66,214.35000000000002,3300.9900000000002,Cattle Farming,Dullstroom,Contract
589,2023-12,7507,0,0.0,7507.0,1351.26,375.35,5780.389999999999,Maintenance,Citrusdal,Contract
590,2023-12,18447,0,0.0,18447.0,3320.46,922.35,14204.19,Cattle Farming,Dullstroom,Permanent
597,2023-12,5615,0,0.0,5615.0,1010.6999999999999,280.75,4323.55,Logistics,Ceres Pack House,Permanent
598,2023-12,9570,26,2332.6875,11902.6875,2142.48375,478.5,9281.70375,Maize Production,Graaff-Reinet,Permanent
600,2023-12,12133,0,0.0,12133.0,2183.94,606.65,9342.41,Maintenance,Citrusdal Pack House,Permanent
601,2023-12,4387,10,411.28125,4798.28125,863.690625,219.35000000000002,3715.240625,Grape Production,Upington,Permanent
602,2023-12,17020,0,0.0,17020.0,3063.6,851.0,13105.4,Maintenance,Ceres Pack House,Permanent
605,2023-12,13537,0,0.0,13537.0,2436.66,676.85,10423.49,Maintenance,Citrusdal Pack House,Permanent
607,2023-12,6289,0,0.0,6289.0,1132.02,314.45000000000005,4842.53,Maintenance,Upington,Permanent
609,2023-12,5490,0,0.0,5490.0,988.1999999999999,274.5,4227.3,Logistics,Citrusdal Pack House,Permanent
611,2023-12,6809,0,0.0,6809.0,1225.62,340.45000000000005,5242.93,Logistics,Graaff-Reinet,Contract
612,2023-12,9222,1,86.45625000000001,9308.45625,1675.5221249999997,461.1,7171.834124999999,Citrus Production,Ceres,Permanent
614,2023-12,4567,0,0.0,4567.0,822.06,228.35000000000002,3516.59,Administration,Dullstroom,Permanent
617,2023-12,4960,0,0.0,4960.0,892.8,248.0,3819.2,Pack House Operations,Ceres,Permanent
618,2023-12,7439,5,348.703125,7787.703125,1401.7865625,371.95000000000005,6013.966562500001,Pack House Operations,Ceres,Permanent
619,2023-12,6413,0,0.0,6413.0,1154.34,320.65000000000003,4938.01,Maintenance,Graaff-Reinet,Permanent
620,2023-12,15502,0,0.0,15502.0,2790.3599999999997,775.1,11936.539999999999,Logistics,Citrusdal Pack House,Permanent
623,2023-12,6758,17,1077.0562499999999,7835.05625,1410.310125,337.90000000000003,6086.846125,Grape Production,Upington,Permanent
625,2023-12,3746,0,0.0,3746.0,674.28,187.3,2884.42,Logistics,Graaff-Reinet,Permanent
626,2023-12,12297,0,0.0,12297.0,2213.46,614.85,9468.69,Maintenance,Graaff-Reinet,Permanent
628,2023-12,5865,0,0.0,5865.0,1055.7,293.25,4516.05,Logistics,Citrusdal Pack House,Permanent
637,2023-12,13365,0,0.0,13365.0,2405.7,668.25,10291.05,Maintenance,Citrusdal,Contract
638,2023-12,11342,0,0.0,11342.0,2041.56,567.1,8733.34,Maintenance,Upington,Permanent
640,2023-12,5740,0,0.0,5740.0,1033.2,287.0,4419.8,Maintenance,Ceres Pack House,Permanent
646,2023-12,6485,23,1398.328125,7883.328125,1418.9990625,324.25,6140.0790625,Grape Production,Upington,Permanent
650,2023-12,4591,0,0.0,4591.0,826.38,229.55,3535.0699999999997,Maintenance,Upington,Permanent
652,2023-12,9378,0,0.0,9378.0,1688.04,468.90000000000003,7221.06,Maintenance,Upington,Contract
653,2023-12,6733,5,315.609375,7048.609375,1268.7496875,336.65000000000003,5443.209687500001,Grape Production,Upington,Permanent
658,2023-12,39224,0,0.0,39224.0,7060.32,1961.2,30202.48,Administration,Dullstroom,Permanent
660,2023-12,5605,0,0.0,5605.0,1008.9,280.25,4315.85,Logistics,Ceres,Contract
662,2023-12,13877,0,0.0,13877.0,2497.86,693.85,10685.289999999999,Maintenance,Graaff-Reinet,Permanent
663,2023-12,6064,0,0.0,6064.0,1091.52,303.2,4669.28,Administration,Upington,Permanent
674,2023-12,6532,10,612.375,7144.375,1285.9875,326.6,5531.787499999999,Citrus Production,Citrusdal,Permanent
675,2023-12,12063,0,0.0,12063.0,2171.34,603.15,9288.51,Maintenance,Citrusdal,Permanent
676,2023-12,5585,0,0.0,5585.0,1005.3,279.25,4300.45,Administration,Ceres Pack House,Permanent
677,2023-12,5286,8,396.45000000000005,5682.45,1022.8409999999999,264.3,4395.309,Pack House Operations,Citrusdal Pack House,Contract
686,2023-12,14518,0,0.0,14518.0,2613.24,725.9000000000001,11178.86,Logistics,Citrusdal,Permanent
688,2023-12,6850,0,0.0,6850.0,1233.0,342.5,5274.5,Logistics,Upington,Permanent
692,2023-12,7381,0,0.0,7381.0,1328.58,369.05,5683.37,Administration,Upington,Permanent
693,2023-12,7793,0,0.0,7793.0,1402.74,389.65000000000003,6000.610000000001,Logistics,Ceres Pack House,Permanent
695,2023-12,4282,0,0.0,4282.0,770.76,214.10000000000002,3297.14,Maintenance,Citrusdal,Contract
701,2023-12,4865,0,0.0,4865.0,875.6999999999999,243.25,3746.05,Administration,Dullstroom,Permanent
702,2023-12,7496,0,0.0,7496.0,1349.28,374.8,5771.92,Logistics,Ceres Pack House,Permanent
703,2023-12,14184,0,0.0,14184.0,2553.12,709.2,10921.68,Maintenance,Dullstroom,Permanent
704,2023-12,14177,0,0.0,14177.0,2551.86,708.85,10916.289999999999,Cattle Farming,Dullstroom,Permanent
706,2023-12,7129,7,467.84062500000005,7596.840625,1367.4313124999999,356.45000000000005,5872.9593125,Grape Production,Upington,Permanent
707,2023-12,7317,3,205.79062500000003,7522.790625,1354.1023125,365.85,5802.838312499999,Maize Production,Graaff-Reinet,Contract
709,2023-12,44679,0,0.0,44679.0,8042.219999999999,2233.9500000000003,34402.83,Administration,Ceres,Permanent
713,2023-12,5643,0,0.0,5643.0,1015.74,282.15000000000003,4345.110000000001,Maintenance,Ceres Pack House,Contract
716,2023-12,12137,0,0.0,12137.0,2184.66,606.85,9345.49,Maintenance,Graaff-Reinet,Permanent
718,2023-12,5048,0,0.0,5048.0,908.64,252.4,3886.9599999999996,Administration,Citrusdal Pack House,Permanent
720,2023-12,17446,2,327.11249999999995,17773.1125,3199.16025,872.3000000000001,13701.65225,Grape Production,Upington,Permanent
721,2023-12,26653,0,0.0,26653.0,4797.54,1332.65,20522.809999999998,Administration,Citrusdal,Contract
724,2023-12,33391,0,0.0,33391.0,6010.38,1669.5500000000002,25711.07,Administration,Citrusdal,Contract
725,2023-12,15024,0,0.0,15024.0,2704.3199999999997,751.2,11568.48,Logistics,Ceres,Permanent
726,2023-12,5388,3,151.5375,5539.5375,997.11675,269.40000000000003,4273.020750000001,Pack House Operations,Ceres Pack House,Permanent
727,2023-12,5810,0,0.0,5810.0,1045.8,290.5,4473.7,Administration,Citrusdal Pack House,Contract
733,2023-12,6440,0,0.0,6440.0,1159.2,322.0,4958.8,Administration,Ceres,Permanent
737,2023-12,5995,0,0.0,5995.0,1079.1,299.75,4616.15,Cattle Farming,Dullstroom,Permanent
738,2023-12,7188,0,0.0,7188.0,1293.84,359.40000000000003,5534.76,Pack House Operations,Ceres,Permanent
747,2023-12,5173,0,0.0,5173.0,931.14,258.65000000000003,3983.2099999999996,Logistics,Upington,Permanent
748,2023-12,8519,3,239.59687499999998,8758.596875,1576.5474375,425.95000000000005,6756.0994375,Maize Production,Graaff-Reinet,Permanent
749,2023-12,11806,0,0.0,11806.0,2125.08,590.3000000000001,9090.62,Pack House Operations,Citrusdal Pack House,Permanent
750,2023-12,13562,14,1780.0124999999998,15342.0125,2761.56225,678.1,11902.350250000001,Citrus Production,Citrusdal,Permanent
754,2023-12,5834,0,0.0,5834.0,1050.12,291.7,4492.18,Administration,Graaff-Reinet,Permanent
755,2023-12,11173,0,0.0,11173.0,2011.1399999999999,558.65,8603.210000000001,Maintenance,Upington,Permanent
757,2023-12,15743,0,0.0,15743.0,2833.74,787.1500000000001,12122.11,Maintenance,Dullstroom,Permanent
758,2023-12,4938,0,0.0,4938.0,888.8399999999999,246.9,3802.2599999999998,Maintenance,Graaff-Reinet,Permanent
760,2023-12,5831,0,0.0,5831.0,1049.58,291.55,4489.87,Maintenance,Graaff-Reinet,Permanent
763,2023-12,9190,0,0.0,9190.0,1654.2,459.5,7076.3,Logistics,Citrusdal Pack House,Permanent
765,2023-12,10059,0,0.0,10059.0,1810.62,502.95000000000005,7745.430000000001,Logistics,Upington,Permanent
766,2023-12,5485,5,257.109375,5742.109375,1033.5796874999999,274.25,4434.2796875,Pack House Operations,Ceres Pack House,Permanent
768,2023-12,6440,0,0.0,6440.0,1159.2,322.0,4958.8,Maintenance,Citrusdal Pack House,Permanent
770,2023-12,9235,0,0.0,9235.0,1662.3,461.75,7110.95,Maintenance,Citrusdal Pack House,Permanent
771,2023-12,28196,0,0.0,28196.0,5075.28,1409.8000000000002,21710.920000000002,Administration,Upington,Permanent
772,2023-12,4563,0,0.0,4563.0,821.3399999999999,228.15,3513.5099999999998,Administration,Citrusdal,Contract
773,2023-12,6838,0,0.0,6838.0,1230.84,341.90000000000003,5265.26,Logistics,Upington,Permanent
774,2023-12,5378,0,0.0,5378.0,968.04,268.90000000000003,4141.06,Logistics,Ceres Pack House,Contract
777,2023-12,8166,0,0.0,8166.0,1469.8799999999999,408.3,6287.82,Maintenance,Graaff-Reinet,Permanent
778,2023-12,11103,0,0.0,11103.0,1998.54,555.15,8549.31,Maintenance,Upington,Contract
781,2023-12,5651,0,0.0,5651.0,1017.18,282.55,4351.2699999999995,Maintenance,Graaff-Reinet,Permanent
783,2023-12,6317,0,0.0,6317.0,1137.06,315.85,4864.09,Maintenance,Graaff-Reinet,Permanent
787,2023-12,10948,0,0.0,10948.0,1970.6399999999999,547.4,8429.960000000001,Maintenance,Dullstroom,Permanent
788,2023-12,7761,0,0.0,7761.0,1396.98,388.05,5975.97,Logistics,Citrusdal,Permanent
789,2023-12,6674,40,2502.75,9176.75,1651.8149999999998,333.70000000000005,7191.235000000001,Pack House Operations,Citrusdal Pack House,Permanent
791,2023-12,4161,3,117.02812500000002,4278.028125,770.0450625,208.05,3299.9330625,Grape Production,Upington,Permanent
795,2023-12,13110,0,0.0,13110.0,2359.7999999999997,655.5,10094.7,Maintenance,Graaff-Reinet,Contract
796,2023-12,6626,0,0.0,6626.0,1192.68,331.3,5102.0199999999995,Logistics,Upington,Permanent
797,2023-12,7184,6,404.09999999999997,7588.1,1365.858,359.20000000000005,5863.042,Citrus Production,Citrusdal,Permanent
804,2023-12,23899,0,0.0,23899.0,4301.82,1194.95,18402.23,Administration,Graaff-Reinet,Permanent
806,2023-12,5342,0,0.0,5342.0,961.56,267.1,4113.34,Maintenance,Dullstroom,Permanent
808,2023-12,13225,0,0.0,13225.0,2380.5,661.25,10183.25,Maintenance,Graaff-Reinet,Permanent
809,2023-12,4401,0,0.0,4401.0,792.18,220.05,3388.77,Administration,Ceres,Permanent
813,2023-12,13231,0,0.0,13231.0,2381.58,661.5500000000001,10187.87,Logistics,Citrusdal,Permanent
814,2023-12,5256,0,0.0,5256.0,946.0799999999999,262.8,4047.12,Administration,Ceres,Permanent
815,2023-12,4513,0,0.0,4513.0,812.3399999999999,225.65,3475.0099999999998,Logistics,Ceres Pack House,Permanent
816,2023-12,4927,6,277.14374999999995,5204.14375,936.745875,246.35000000000002,4021.0478750000007,Grape Production,Upington,Permanent
817,2023-12,5879,0,0.0,5879.0,1058.22,293.95,4526.83,Maintenance,Ceres,Permanent
820,2023-12,13023,0,0.0,13023.0,2344.14,651.1500000000001,10027.710000000001,Logistics,Ceres Pack House,Permanent
821,2023-12,9616,0,0.0,9616.0,1730.8799999999999,480.8,7404.32,Maintenance,Dullstroom,Permanent
822,2023-12,8309,0,0.0,8309.0,1495.62,415.45000000000005,6397.93,Pack House Operations,Ceres Pack House,Permanent
823,2023-12,4637,0,0.0,4637.0,834.66,231.85000000000002,3570.4900000000002,Administration,Citrusdal,Permanent
828,2023-12,15810,0,0.0,15810.0,2845.7999999999997,790.5,12173.7,Maintenance,Citrusdal Pack House,Permanent
834,2023-12,13676,0,0.0,13676.0,2461.68,683.8000000000001,10530.52,Maintenance,Upington,Permanent
838,2023-12,4205,0,0.0,4205.0,756.9,210.25,3237.85,Maintenance,Ceres,Permanent
840,2023-12,12123,0,0.0,12123.0,2182.14,606.15,9334.710000000001,Maintenance,Dullstroom,Permanent
841,2023-12,14531,27,3678.1593749999997,18209.159375,3277.6486874999996,726.5500000000001,14204.9606875,Pack House Operations,Citrusdal Pack House,Permanent
843,2023-12,13607,0,0.0,13607.0,2449.2599999999998,680.35,10477.39,Logistics,Upington,Permanent
844,2023-12,15066,0,0.0,15066.0,2711.88,753.3000000000001,11600.82,Citrus Production,Ceres,Permanent
845,2023-12,11044,0,0.0,11044.0,1987.9199999999998,552.2,8503.88,Maintenance,Graaff-Reinet,Permanent
849,2023-12,7050,40,2643.75,9693.75,1744.875,352.5,7596.375,Maize Production,Graaff-Reinet,Contract
851,2023-12,5788,33,1790.6625,7578.6625,1364.15925,289.40000000000003,5925.103250000001,Pack House Operations,Ceres,Contract
854,2023-12,6321,0,0.0,6321.0,1137.78,316.05,4867.17,Logistics,Ceres Pack House,Permanent
858,2023-12,5451,0,0.0,5451.0,981.18,272.55,4197.2699999999995,Maintenance,Citrusdal Pack House,Contract
860,2023-12,3668,11,378.26250000000005,4046.2625,728.3272499999999,183.4,3134.53525,Citrus Production,Citrusdal,Contract
861,2023-12,5457,11,562.7531250000001,6019.753125,1083.5555625,272.85,4663.3475625,Citrus Production,Citrusdal,Permanent
865,2023-12,5380,15,756.5625,6136.5625,1104.58125,269.0,4762.98125,Pack House Operations,Citrusdal Pack House,Permanent
866,2023-12,5848,0,0.0,5848.0,1052.6399999999999,292.40000000000003,4502.960000000001,Maintenance,Graaff-Reinet,Permanent
868,2023-12,7997,0,0.0,7997.0,1439.46,399.85,6157.69,Logistics,Citrusdal Pack House,Permanent
870,2023-12,6149,0,0.0,6149.0,1106.82,307.45000000000005,4734.7300000000005,Maintenance,Graaff-Reinet,Permanent
874,2023-12,5923,0,0.0,5923.0,1066.1399999999999,296.15000000000003,4560.710000000001,Administration,Dullstroom,Permanent
875,2023-12,6015,0,0.0,6015.0,1082.7,300.75,4631.55,Administration,Citrusdal,Permanent
876,2023-12,15543,0,0.0,15543.0,2797.74,777.1500000000001,11968.11,Cattle Farming,Dullstroom,Permanent
878,2023-12,5502,0,0.0,5502.0,990.36,275.1,4236.54,Cattle Farming,Dullstroom,Contract
879,2023-12,6057,0,0.0,6057.0,1090.26,302.85,4663.889999999999,Administration,Dullstroom,Permanent
880,2023-12,6314,0,0.0,6314.0,1136.52,315.70000000000005,4861.78,Maintenance,Ceres Pack House,Permanent
882,2023-12,10740,0,0.0,10740.0,1933.1999999999998,537.0,8269.8,Cattle Farming,Dullstroom,Permanent
883,2023-12,5545,0,0.0,5545.0,998.0999999999999,277.25,4269.65,Maintenance,Graaff-Reinet,Permanent
885,2023-12,12012,7,788.2874999999999,12800.2875,2304.05175,600.6,9895.63575,Pack House Operations,Ceres,Permanent
886,2023-12,10877,0,0.0,10877.0,1957.86,543.85,8375.289999999999,Maintenance,Dullstroom,Contract
889,2023-12,5002,15,703.40625,5705.40625,1026.973125,250.10000000000002,4428.333124999999,Pack House Operations,Citrusdal Pack House,Permanent
891,2023-12,8849,0,0.0,8849.0,1592.82,442.45000000000005,6813.7300000000005,Maintenance,Ceres Pack House,Permanent
892,2023-12,17184,0,0.0,17184.0,3093.12,859.2,13231.68,Pack House Operations,Citrusdal Pack House,Permanent
893,2023-12,14216,0,0.0,14216.0,2558.88,710.8000000000001,10946.32,Cattle Farming,Dullstroom,Permanent
896,2023-12,10935,0,0.0,10935.0,1968.3,546.75,8419.95,Citrus Production,Ceres,Permanent
897,2023-12,4617,0,0.0,4617.0,831.06,230.85000000000002,3555.09,Maintenance,Citrusdal Pack House,Permanent
899,2023-12,3752,0,0.0,3752.0,675.36,187.60000000000002,2889.04,Logistics,Ceres Pack House,Contract
902,2023-12,5831,9,491.990625,6322.990625,1138.1383125,291.55,4893.3023125,Pack House Operations,Citrusdal Pack House,Permanent
904,2023-12,19302,0,0.0,19302.0,3474.3599999999997,965.1,14862.539999999999,Logistics,Graaff-Reinet,Permanent
906,2023-12,10364,0,0.0,10364.0,1865.52,518.2,7980.28,Maintenance,Dullstroom,Permanent
907,2023-12,6697,0,0.0,6697.0,1205.46,334.85,5156.69,Logistics,Ceres Pack House,Permanent
914,2023-12,41629,0,0.0,41629.0,7493.219999999999,2081.4500000000003,32054.329999999998,Administration,Upington,Permanent
916,2023-12,6305,0,0.0,6305.0,1134.8999999999999,315.25,4854.85,Administration,Dullstroom,Permanent
922,2023-12,7019,0,0.0,7019.0,1263.4199999999998,350.95000000000005,5404.63,Maintenance,Ceres Pack House,Permanent
923,2023-12,3726,0,0.0,3726.0,670.68,186.3,2869.02,Administration,Upington,Contract
924,2023-12,6923,0,0.0,6923.0,1246.1399999999999,346.15000000000003,5330.710000000001,Maintenance,Dullstroom,Permanent
927,2023-12,6153,0,0.0,6153.0,1107.54,307.65000000000003,4737.81,Maintenance,Upington,Permanent
929,2023-12,16122,11,1662.5812500000002,17784.58125,3201.224625,806.1,13777.256625,Pack House Operations,Citrusdal Pack House,Permanent
931,2023-12,6737,0,0.0,6737.0,1212.6599999999999,336.85,5187.49,Logistics,Citrusdal Pack House,Permanent
932,2023-12,7484,0,0.0,7484.0,1347.12,374.20000000000005,5762.68,Administration,Dullstroom,Permanent
933,2023-12,38424,0,0.0,38424.0,6916.32,1921.2,29586.48,Administration,Graaff-Reinet,Contract
937,2023-12,10032,0,0.0,10032.0,1805.76,501.6,7724.639999999999,Maintenance,Citrusdal,Contract
938,2023-12,6388,0,0.0,6388.0,1149.84,319.40000000000003,4918.76,Administration,Ceres Pack House,Permanent
940,2023-12,6478,32,1943.3999999999999,8421.4,1515.8519999999999,323.90000000000003,6581.648,Citrus Production,Ceres,Permanent
941,2023-12,7461,1,69.946875,7530.946875,1355.5704374999998,373.05,5802.3264375,Maize Production,Graaff-Reinet,Permanent
943,2023-12,4974,0,0.0,4974.0,895.3199999999999,248.70000000000002,3829.9800000000005,Maintenance,Citrusdal,Permanent
944,2023-12,6010,0,0.0,6010.0,1081.8,300.5,4627.7,Administration,Upington,Permanent
946,2023-12,4022,0,0.0,4022.0,723.9599999999999,201.10000000000002,3096.94,Cattle Farming,Dullstroom,Contract
947,2023-12,5232,0,0.0,5232.0,941.76,261.6,4028.64,Administration,Citrusdal,Permanent
950,2023-12,7711,25,1807.265625,9518.265625,1713.2878125,385.55,7419.4278125,Maize Production,Graaff-Reinet,Permanent
951,2023-12,5318,3,149.56875,5467.56875,984.162375,265.90000000000003,4217.506375000001,Pack House Operations,Citrusdal Pack House,Contract
954,2023-12,13605,7,892.828125,14497.828125,2609.6090624999997,680.25,11207.9690625,Pack House Operations,Ceres Pack House,Permanent
955,2023-12,8057,5,377.671875,8434.671875,1518.2409375,402.85,6513.5809375,Pack House Operations,Ceres,Permanent
956,2023-12,3757,0,0.0,3757.0,676.26,187.85000000000002,2892.89,Logistics,Graaff-Reinet,Contract
962,2023-12,5784,0,0.0,5784.0,1041.12,289.2,4453.68,Logistics,Graaff-Reinet,Contract
965,2023-12,6844,0,0.0,6844.0,1231.9199999999998,342.20000000000005,5269.88,Administration,Dullstroom,Permanent
966,2023-12,7194,7,472.10625000000005,7666.10625,1379.899125,359.70000000000005,5926.507125,Citrus Production,Citrusdal,Permanent
967,2023-12,5145,2,96.46875,5241.46875,943.464375,257.25,4040.7543750000004,Pack House Operations,Citrusdal Pack House,Contract
970,2023-12,7500,10,703.125,8203.125,1476.5625,375.0,6351.5625,Maize Production,Graaff-Reinet,Permanent
971,2023-12,4925,0,0.0,4925.0,886.5,246.25,3792.25,Administration,Graaff-Reinet,Permanent
975,2023-12,9085,0,0.0,9085.0,1635.3,454.25,6995.45,Cattle Farming,Dullstroom,Permanent
